time,coolingLoad,temperature,flow_rate_delta
2017-01-04 12:00:00,1087.79328,20.0,258.99839999999995
2017-01-04 13:00:00,1268.22612,22.222222,301.95859999999993
2017-01-04 14:00:00,1127.8575,22.222222,268.53749999999997
2017-01-04 15:00:00,774.98736,22.222222,184.52080000000004
2017-01-04 16:00:00,650.94666,20.0,154.98729999999992
2017-01-04 17:00:00,569.4465,20.0,135.58249999999998
2017-01-04 18:00:00,689.82732,20.0,164.24460000000005
2017-01-04 19:00:00,560.01582,20.0,133.33709999999996
2017-01-04 20:00:00,550.80102,20.0,131.1431
2017-01-04 21:00:00,525.80892,20.0,125.1926
2017-01-04 22:00:00,557.40636,20.0,132.71580000000003
2017-01-04 23:00:00,811.041,20.0,193.10499999999993
2017-01-05 00:00:00,3261.37392,22.222222,776.5176
2017-01-05 01:00:00,3480.75336,22.222222,828.7508
2017-01-05 02:00:00,3762.81612,23.888889,895.9086000000001
2017-01-05 03:00:00,4160.73546,25.0,990.6513
2017-01-05 04:00:00,4222.00464,22.777778,1005.2392
2017-01-05 05:00:00,4290.72504,22.777778,1021.6012000000001
2017-01-05 06:00:00,3996.15384,22.777778,951.4652000000001
2017-01-05 07:00:00,3941.3661,22.777778,938.4205000000001
2017-01-05 08:00:00,3887.83038,23.888889,925.6739000000001
2017-01-05 09:00:00,3893.3874,22.777778,926.9969999999998
2017-01-05 10:00:00,3765.54528,22.777778,896.5583999999999
2017-01-05 11:00:00,2737.58772,22.777778,651.8065999999999
2017-01-05 12:00:00,1318.35816,21.111111,313.8947999999999
2017-01-05 13:00:00,1386.735,22.777778,330.175
2017-01-05 14:00:00,1279.93068,22.777778,304.7453999999999
2017-01-05 15:00:00,1040.76,22.222222,247.80000000000007
2017-01-05 16:00:00,679.1946,21.111111,161.713
2017-01-05 17:00:00,602.7,20.0,143.5
2017-01-05 18:00:00,514.5,21.111111,122.5
2017-01-05 19:00:00,568.14954,21.111111,135.2737
2017-01-05 20:00:00,551.03664,21.111111,131.1992
2017-01-05 21:00:00,528.1395,21.111111,125.7475
2017-01-05 22:00:00,553.74648,21.111111,131.84439999999998
2017-01-05 23:00:00,774.21414,21.111111,184.3367
2017-01-06 00:00:00,3317.05584,22.777778,789.7752
2017-01-06 01:00:00,3482.38968,22.222222,829.1404
2017-01-06 02:00:00,3990.45906,22.222222,950.1093
